Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18445088912541531473,00000380,false,Rx,0,8,00,95,00,D1,02,00,00,19,
18445088912541531705,000001AC,false,Rx,0,8,68,08,10,00,86,21,15,C2,
18445088912541531936,0000044C,false,Rx,0,8,98,47,44,94,58,02,05,50,
18445088912541532184,000002A0,false,Rx,0,8,00,00,00,64,00,00,10,74,
18445088912541532421,00000480,false,Rx,0,8,84,00,87,80,7E,08,06,F3,
18445088912541532658,000003A0,false,Rx,0,8,25,08,23,74,1E,1C,7B,03,
18445088912541532897,00000488,false,Rx,0,8,FC,44,42,80,C3,FF,46,00,
18445088912541533126,000000C2,false,Rx,0,8,CC,00,98,81,80,C0,F4,5A,
18445088912541533329,000000D0,false,Rx,0,6,D7,20,18,38,37,E0,00,00,
18445088912541533570,0000048A,false,Rx,0,8,4D,CE,01,02,00,00,00,80,
18445088912541533801,000004A0,false,Rx,0,8,F0,0C,26,0D,BC,0C,DA,0C,
18445088912541534033,00000588,false,Rx,0,8,E1,68,80,04,2A,80,04,95,
18445088912541534263,00000368,false,Rx,0,8,A6,13,89,58,06,28,4A,00,
18445088912541534502,00000320,false,Rx,0,8,20,40,12,F7,0C,06,0D,81,
18445088912541534743,000004A8,false,Rx,0,8,90,00,03,80,00,20,80,B3,
18445088912541534984,000005C0,false,Rx,0,8,02,00,00,A6,2D,00,08,81,
18445088912541535216,000005A0,false,Rx,0,8,7E,DE,08,80,00,D2,1E,AB,
18445088912541535462,000005CA,false,Rx,0,8,08,08,00,00,00,00,00,00,
18445088912541535686,00000720,false,Rx,0,7,04,03,0D,00,00,00,00,00,
18445088912541536214,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912541536870,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,5C,02,
18445088912541537113,00000540,false,Rx,0,8,B0,00,FF,00,FF,00,02,56,
18445088912541537364,0000048C,false,Rx,0,8,08,0F,07,00,00,00,00,00,
18445088912541538211,000003D4,false,Rx,0,8,3E,83,BD,00,08,00,00,00,
18445088912541540257,00000280,false,Rx,0,8,00,42,3C,16,43,3C,18,44,
18445088912541540500,00000380,false,Rx,0,8,00,95,00,D4,02,00,00,19,
18445088912541540748,000000AE,false,Rx,0,8,2B,28,00,00,00,00,03,00,
18445088912541540976,00000488,false,Rx,0,8,98,44,42,80,C3,FF,32,10,
18445088912541541218,000001A0,false,Rx,0,8,00,40,F6,0C,FE,FE,00,12,
18445088912541541480,000002A0,false,Rx,0,8,00,00,00,64,00,00,20,44,
18445088912541541744,000004A0,false,Rx,0,8,14,0D,DA,0C,D2,0C,0A,0D,
18445088912541542671,000000D2,false,Rx,0,5,3C,38,00,00,04,00,00,00,
18445088912541543000,000000D0,false,Rx,0,6,9B,31,4A,38,38,E0,00,00,
18445088912541543230,000000C2,false,Rx,0,8,CC,00,98,81,80,D0,D1,4A,
18445088912541543433,000003D0,false,Rx,0,6,02,00,08,00,C8,87,00,00,
18445088912541546809,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,64,02,
18445088912541547051,00000540,false,Rx,0,8,C0,00,FF,00,FF,00,02,0F,
18445088912541547275,00000722,false,Rx,0,7,08,03,01,01,00,00,00,00,
18445088912541547519,0000048C,false,Rx,0,8,17,10,07,00,00,00,00,00,
18445088912541548477,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912541549732,00000721,false,Rx,0,7,08,03,01,00,00,00,00,00,
18445088912541549928,00000050,false,Rx,0,4,00,B0,14,A4,00,00,00,00,
18445088912541550266,00000280,false,Rx,0,8,00,43,5C,16,43,3C,18,44,
18445088912541550472,00000284,false,Rx,0,6,09,09,00,00,00,00,00,00,
18445088912541550714,000000AE,false,Rx,0,8,3B,38,00,00,00,00,03,00,
18445088912541550948,00000288,false,Rx,0,8,8A,BE,78,00,00,50,ED,17,
18445088912541551192,000001A0,false,Rx,0,8,00,40,FE,0C,FE,FE,00,13,
18445088912541551437,00000380,false,Rx,0,8,00,95,00,D9,02,00,00,19,
18445088912541551665,000001AC,false,Rx,0,8,64,09,10,00,8B,21,15,C2,
18445088912541551903,0000044C,false,Rx,0,8,A0,4F,44,94,58,02,05,60,
18445088912541552148,000002A0,false,Rx,0,8,00,00,00,64,00,00,30,54,
18445088912541552385,00000480,false,Rx,0,8,84,00,A3,80,7E,08,06,D7,
18445088912541552616,000003A0,false,Rx,0,8,97,09,27,84,5E,1C,7C,03,
18445088912541552853,00000488,false,Rx,0,8,18,44,42,80,C3,FF,82,20,
18445088912541553092,000000C2,false,Rx,0,8,CC,00,42,02,80,E0,E7,0F,
18445088912541553288,000000D0,false,Rx,0,6,E6,42,46,38,3A,E0,00,00,
18445088912541553527,0000048A,false,Rx,0,8,5C,CF,01,02,00,00,00,90,
18445088912541553764,000004A0,false,Rx,0,8,16,0D,E6,0C,F8,0C,1C,0D,
18445088912541554012,00000550,false,Rx,0,8,40,C0,80,00,00,00,00,00,
18445088912541554243,00000368,false,Rx,0,8,A1,14,89,58,06,28,4A,00,
18445088912541554478,00000320,false,Rx,0,8,20,40,12,09,0D,07,0D,81,
18445088912541554717,000004A8,false,Rx,0,8,8E,00,07,80,00,20,90,B9,
18445088912541554952,00000588,false,Rx,0,8,E1,68,80,08,2A,80,04,95,
18445088912541555193,0000058C,false,Rx,0,8,90,A0,08,00,00,00,00,00,
18445088912541555428,000005A0,false,Rx,0,8,7F,D6,08,90,00,D6,1E,AB,
18445088912541555665,000005C0,false,Rx,0,8,03,00,00,A6,2D,00,08,80,
18445088912541556884,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,6C,02,
18445088912541557126,00000540,false,Rx,0,8,D0,00,FF,00,FF,00,02,0F,
18445088912541557654,0000048C,false,Rx,0,8,06,01,07,00,00,00,00,00,
18445088912541558325,000003D4,false,Rx,0,8,3B,84,BF,00,08,00,00,00,
18445088912541559590,0000038A,false,Rx,0,4,D8,80,78,20,00,00,00,00,
18445088912541560314,00000280,false,Rx,0,8,00,43,5C,16,43,3C,18,44,
18445088912541560554,000000AE,false,Rx,0,8,4B,48,00,00,00,00,03,00,
18445088912541560799,00000380,false,Rx,0,8,00,95,00,DB,02,00,00,19,
18445088912541561041,000001A0,false,Rx,0,8,00,40,F4,0C,FE,FE,00,14,
18445088912541561276,00000488,false,Rx,0,8,9B,44,43,80,C3,FF,10,30,
18445088912541561518,000002A0,false,Rx,0,8,00,00,00,64,00,00,40,24,
18445088912541561783,000004A0,false,Rx,0,8,E2,0C,06,0D,FC,0C,26,0D,
18445088912541562197,000002B7,false,Rx,0,8,1B,0B,00,00,00,00,10,00,
18445088912541562995,000000D0,false,Rx,0,6,AD,53,1C,38,3A,E0,00,00,
18445088912541563228,000000C2,false,Rx,0,8,CC,00,DC,01,80,F0,A5,66,
18445088912541563415,000000D2,false,Rx,0,5,3D,39,00,00,04,00,00,00,
18445088912541563616,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
18445088912541563978,0000056A,false,Rx,0,8,0F,03,10,20,10,0C,00,20,
18445088912541564218,00000366,false,Rx,0,8,52,02,00,00,00,00,80,D0,
18445088912541564808,00000520,false,Rx,0,8,0A,02,01,0F,1B,2E,EE,02,
18445088912541566825,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,74,02,
18445088912541567068,00000540,false,Rx,0,8,E0,00,FF,00,FF,00,02,0F,
18445088912541567644,0000048C,false,Rx,0,8,05,02,07,00,00,00,00,00,
18445088912541569934,00000050,false,Rx,0,4,00,B0,24,94,00,00,00,00,
18445088912541570339,00000280,false,Rx,0,8,00,42,78,16,42,3C,18,44,
18445088912541570552,00000284,false,Rx,0,6,0A,0A,00,00,00,00,00,00,
18445088912541570790,000000AE,false,Rx,0,8,5B,58,00,00,00,00,03,00,
18445088912541571024,00000288,false,Rx,0,8,8A,BE,78,00,00,50,ED,17,
18445088912541571266,000001A0,false,Rx,0,8,00,40,FE,0C,FE,FE,00,15,
18445088912541571511,00000380,false,Rx,0,8,00,95,00,CF,02,00,00,1A,
18445088912541571738,000001AC,false,Rx,0,8,79,0A,10,00,95,21,15,C2,
18445088912541571967,0000044C,false,Rx,0,8,A9,56,44,94,58,02,05,70,
18445088912541572212,000002A0,false,Rx,0,8,00,00,00,64,00,00,50,34,
18445088912541572451,00000480,false,Rx,0,8,84,00,BF,80,7E,08,06,CB,
18445088912541572682,000003A0,false,Rx,0,8,49,0A,2B,94,9E,1C,7D,03,
18445088912541572915,00000488,false,Rx,0,8,DC,44,42,80,C3,FF,26,40,
18445088912541573151,000000C2,false,Rx,0,8,CC,00,10,81,80,00,B6,A2,
18445088912541573348,000000D0,false,Rx,0,6,83,64,03,3C,38,E0,00,00,
18445088912541573572,000003D2,false,Rx,0,7,B8,0A,33,80,01,00,00,00,
18445088912541573814,0000048A,false,Rx,0,8,73,D0,01,02,00,00,00,A0,
18445088912541574046,000004A0,false,Rx,0,8,CE,0C,2E,0D,08,0D,12,0D,
18445088912541574280,00000588,false,Rx,0,8,E1,68,80,07,2B,80,04,95,
18445088912541574520,000004A8,false,Rx,0,8,AB,00,07,80,00,20,A0,AC,
18445088912541574756,000005C0,false,Rx,0,8,04,00,00,A6,2D,00,08,87,
18445088912541574988,000005A0,false,Rx,0,8,7E,D6,08,A0,00,DA,1E,AB,
18445088912541575226,000005E0,false,Rx,0,8,30,00,41,14,49,80,07,FB,
18445088912541575455,00000368,false,Rx,0,8,A3,15,89,58,06,28,49,00,
18445088912541575693,00000320,false,Rx,0,8,20,40,12,FD,0C,08,0D,81,
18445088912541575916,00000723,false,Rx,0,7,08,03,05,00,02,00,00,00,
18445088912541576161,000003B2,false,Rx,0,8,00,80,47,02,00,00,00,00,
18445088912541576882,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,7C,02,
18445088912541577125,0000048C,false,Rx,0,8,04,03,07,00,00,00,00,00,
18445088912541577368,00000540,false,Rx,0,8,F0,00,FF,00,FF,00,02,0F,
18445088912541578196,000003D4,false,Rx,0,8,43,85,C6,00,08,00,00,00,
18445088912541580360,00000280,false,Rx,0,8,00,42,78,16,42,3C,18,44,
18445088912541580600,000000AE,false,Rx,0,8,6B,68,00,00,00,00,03,00,
18445088912541580847,00000380,false,Rx,0,8,00,95,00,CF,02,00,00,1A,
18445088912541581087,000001A0,false,Rx,0,8,00,40,12,0D,FE,FE,00,16,
18445088912541581323,00000488,false,Rx,0,8,15,44,42,80,C3,FF,FF,50,
18445088912541581565,000002A0,false,Rx,0,8,00,00,00,64,00,00,60,04,
18445088912541581821,000004A0,false,Rx,0,8,D4,0C,52,0D,0C,0D,16,0D,
18445088912541582492,000000D2,false,Rx,0,5,3E,3A,00,00,04,00,00,00,
18445088912541582996,000000D0,false,Rx,0,6,94,75,0A,3C,37,E0,00,00,
18445088912541583227,000000C2,false,Rx,0,8,CC,00,BA,81,80,10,AA,E8,
18445088912541583434,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912541586812,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,04,02,
18445088912541587054,00000540,false,Rx,0,8,00,00,FF,00,FF,00,02,56,
18445088912541587521,0000048C,false,Rx,0,8,03,04,07,00,00,00,00,00,
18445088912541588700,0000038A,false,Rx,0,4,28,80,88,20,00,00,00,00,
18445088912541589927,00000050,false,Rx,0,4,00,B0,34,84,00,00,00,00,
18445088912541590376,00000280,false,Rx,0,8,00,42,98,16,42,3C,18,44,
18445088912541590585,00000284,false,Rx,0,6,0B,0B,00,00,00,00,00,00,
18445088912541590827,000000AE,false,Rx,0,8,7B,78,00,00,00,00,03,00,
18445088912541591059,00000288,false,Rx,0,8,8A,BE,78,00,00,50,ED,16,
18445088912541591301,000001A0,false,Rx,0,8,00,40,2C,0D,FE,FE,00,17,
18445088912541591550,00000380,false,Rx,0,8,00,95,00,D2,02,00,00,1A,
18445088912541591792,000001AB,false,Rx,0,8,0D,0D,00,00,00,00,00,00,
18445088912541592024,0000044C,false,Rx,0,8,53,5C,44,94,58,02,05,80,
18445088912541592255,000001AC,false,Rx,0,8,71,0B,10,00,90,21,19,C2,
18445088912541592492,00000480,false,Rx,0,8,84,00,DB,80,7E,08,06,AF,
18445088912541592734,000002A0,false,Rx,0,8,00,00,00,64,00,00,70,14,
18445088912541592970,00000488,false,Rx,0,8,25,44,42,80,C3,FF,FF,60,
18445088912541593204,000000C2,false,Rx,0,8,CC,00,98,81,80,20,2D,FA,
18445088912541593402,000000D0,false,Rx,0,6,61,86,09,38,36,E0,00,00,
18445088912541593636,000003A0,false,Rx,0,8,3F,0B,2F,A4,DE,1C,7E,03,
18445088912541593873,0000048A,false,Rx,0,8,61,D2,01,02,00,00,00,B0,
18445088912541594110,000004A0,false,Rx,0,8,1A,0D,3E,0D,CE,0C,0C,0D,
18445088912541594341,00000368,false,Rx,0,8,A0,16,89,58,06,28,49,00,
18445088912541594579,00000320,false,Rx,0,8,20,40,12,FD,0C,09,0D,81,
18445088912541594817,000004A8,false,Rx,0,8,A9,00,03,80,00,20,B0,BA,
18445088912541595049,00000588,false,Rx,0,8,E1,68,80,08,2B,80,04,95,
18445088912541595289,000005A0,false,Rx,0,8,7D,F6,08,B0,00,DE,1E,AB,
18445088912541595525,000005C0,false,Rx,0,8,05,00,00,A6,2D,00,08,86,
18445088912541595765,000005B7,false,Rx,0,8,DB,DB,00,00,00,00,00,00,
18445088912541596592,00000572,false,Rx,0,1,07,00,00,00,00,00,00,00,
18445088912541596869,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,0C,02,
18445088912541597108,00000540,false,Rx,0,8,10,00,FF,00,FF,00,02,56,
18445088912541597356,0000048C,false,Rx,0,8,02,05,07,00,00,00,00,00,
18445088912541598070,00000397,false,Rx,0,8,09,01,08,00,00,00,00,00,
18445088912541598312,000003D4,false,Rx,0,8,39,86,BF,00,08,00,00,00,
18445088912541600304,00000280,false,Rx,0,8,00,42,98,16,42,3C,18,44,
18445088912541600547,000000AE,false,Rx,0,8,8B,88,00,00,00,00,03,00,
18445088912541600791,00000380,false,Rx,0,8,00,95,00,CF,02,00,00,1A,
18445088912541601035,000001A0,false,Rx,0,8,00,40,3E,0D,FE,FE,00,18,
18445088912541601271,00000488,false,Rx,0,8,35,44,42,80,C3,FF,FF,70,
18445088912541601513,000002A0,false,Rx,0,8,00,00,00,64,00,00,80,E4,
18445088912541601788,000004A0,false,Rx,0,8,68,0D,16,0D,D0,0C,06,0D,
18445088912541602704,000000D2,false,Rx,0,5,3F,3B,00,00,04,00,00,00,
18445088912541602992,000000D0,false,Rx,0,6,58,97,21,38,36,E0,00,00,
18445088912541603228,000000C2,false,Rx,0,8,CC,00,88,80,80,30,64,FB,
18445088912541603434,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912541603676,0000059D,false,Rx,0,8,00,AA,ED,00,00,00,00,00,
18445088912541603981,0000056A,false,Rx,0,8,1F,03,10,20,10,0C,00,30,
18445088912541604227,00000366,false,Rx,0,8,53,03,00,00,00,00,80,D0,
18445088912541605127,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912541606805,00000440,false,Rx,0,8,20,52,59,FE,7C,00,14,02,
18445088912541607047,00000540,false,Rx,0,8,20,00,FF,00,FF,00,02,56,
18445088912541607603,0000048C,false,Rx,0,8,01,06,07,00,00,00,00,00,
18445088912541609927,00000050,false,Rx,0,4,00,B0,44,F4,00,00,00,00,
18445088912541610309,00000280,false,Rx,0,8,00,42,B8,16,42,3C,18,44,
18445088912541610520,00000284,false,Rx,0,6,0C,0C,00,00,00,00,00,00,
18445088912541610760,000000AE,false,Rx,0,8,9B,98,00,00,00,00,03,00,
18445088912541610994,00000288,false,Rx,0,8,E8,BE,78,00,00,50,ED,16,
18445088912541611236,000001A0,false,Rx,0,8,00,40,58,0D,FE,FE,00,19,
18445088912541611485,00000380,false,Rx,0,8,00,95,00,D2,02,00,00,1A,
18445088912541611715,000001AC,false,Rx,0,8,6D,0C,10,00,8B,21,19,C2,
18445088912541611947,0000044C,false,Rx,0,8,7F,60,44,94,58,02,05,90,
18445088912541612189,000002A0,false,Rx,0,8,00,00,00,64,00,00,90,F4,
18445088912541612432,000002B7,false,Rx,0,8,1C,0C,00,00,00,00,10,00,
18445088912541612668,000003A0,false,Rx,0,8,F4,0C,33,B4,1E,1D,7F,03,
18445088912541612907,00000480,false,Rx,0,8,C0,00,F7,80,7E,08,06,C7,
18445088912541613141,000000C2,false,Rx,0,8,CC,00,88,00,80,40,5E,6B,
18445088912541613339,000000D0,false,Rx,0,6,7A,A8,32,38,38,E0,00,00,
18445088912541613573,00000488,false,Rx,0,8,C5,44,42,80,C3,FF,FF,80,
18445088912541613816,0000048A,false,Rx,0,8,17,D4,01,02,00,00,00,C0,
18445088912541614049,000004A0,false,Rx,0,8,88,0D,28,0D,00,0D,18,0D,
18445088912541614280,00000368,false,Rx,0,8,A1,17,89,58,06,28,49,00,
18445088912541614520,000004A8,false,Rx,0,8,A6,00,03,80,00,20,C0,C5,
18445088912541614754,00000320,false,Rx,0,8,20,40,12,2B,0D,4A,0D,81,
18445088912541614988,00000588,false,Rx,0,8,E1,68,80,08,2B,80,04,95,
18445088912541615222,000005A0,false,Rx,0,8,7E,14,09,C0,00,E2,1E,AB,
18445088912541615458,000005C0,false,Rx,0,8,06,00,00,A6,2D,00,08,85,
18445088912541616816,0000048C,false,Rx,0,8,00,07,07,00,00,00,00,00,
18445088912541617056,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,1C,02,
18445088912541617301,00000540,false,Rx,0,8,30,00,FF,00,FF,00,02,56,
18445088912541618250,000003D4,false,Rx,0,8,3F,87,B8,00,08,00,00,00,
18445088912541618581,0000038A,false,Rx,0,4,38,80,98,20,00,00,00,00,
18445088912541620304,00000280,false,Rx,0,8,00,42,B8,16,42,3D,18,44,
18445088912541620546,00000380,false,Rx,0,8,00,95,00,D4,02,00,00,1A,
18445088912541620786,000000AE,false,Rx,0,8,AB,A8,00,00,00,00,03,00,
18445088912541621020,00000488,false,Rx,0,8,D5,44,42,80,C3,FF,FF,90,
18445088912541621260,000001A0,false,Rx,0,8,00,40,4E,0D,FE,FE,00,1A,
18445088912541621518,000002A0,false,Rx,0,8,00,00,00,64,00,00,A0,C4,
18445088912541621787,000004A0,false,Rx,0,8,68,0D,34,0D,2A,0D,06,0D,
18445088912541622996,000000D0,false,Rx,0,6,7F,B9,26,38,38,E0,00,00,
18445088912541623227,000000C2,false,Rx,0,8,CC,00,76,01,80,50,D1,6C,
18445088912541623418,000000D2,false,Rx,0,5,38,3C,00,00,04,00,00,00,
18445088912541623625,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912541623845,000003D2,false,Rx,0,7,B9,0B,33,80,01,00,00,00,
18445088912541625845,00000390,false,Rx,0,8,03,00,50,00,40,00,00,00,
18445088912541626102,00000392,false,Rx,0,8,08,00,04,21,00,17,58,00,
18445088912541626310,00000570,false,Rx,0,5,47,20,AC,00,00,00,00,00,
18445088912541626563,000005D0,false,Rx,0,8,C0,04,61,8F,39,59,C0,00,
18445088912541626851,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,24,02,
18445088912541627092,00000540,false,Rx,0,8,40,00,FF,00,FF,00,02,0F,
18445088912541627336,0000048C,false,Rx,0,8,0F,08,07,00,00,00,00,00,
18445088912541629920,00000050,false,Rx,0,4,00,B0,54,E4,00,00,00,00,
18445088912541630352,00000280,false,Rx,0,8,00,42,CC,16,42,3D,18,44,
18445088912541630560,00000284,false,Rx,0,6,0D,0D,00,00,00,00,00,00,
18445088912541630800,000000AE,false,Rx,0,8,BB,B8,00,00,00,00,03,00,
18445088912541631035,00000288,false,Rx,0,8,E8,BE,78,00,00,50,ED,16,
18445088912541631276,000001A0,false,Rx,0,8,00,40,30,0D,FE,FE,00,1B,
18445088912541631517,00000380,false,Rx,0,8,00,95,00,D4,02,00,00,1A,
18445088912541631747,000001AC,false,Rx,0,8,7E,0D,10,00,95,21,15,C2,
18445088912541631977,0000044C,false,Rx,0,8,48,67,44,94,58,02,05,A0,
18445088912541632221,000002A0,false,Rx,0,8,00,00,00,64,00,00,B0,D4,
18445088912541632468,00000480,false,Rx,0,8,C0,00,12,81,7E,08,06,23,
18445088912541632703,000003A0,false,Rx,0,8,3E,0D,37,C4,5E,1D,80,03,
18445088912541632936,00000488,false,Rx,0,8,E5,44,42,80,C3,FF,FF,A0,
18445088912541633172,000000C2,false,Rx,0,8,CC,00,76,01,80,60,BE,5C,
18445088912541633368,000000D0,false,Rx,0,6,23,CA,09,38,38,E0,00,00,
18445088912541633610,0000048A,false,Rx,0,8,05,D6,01,02,00,00,00,D0,
18445088912541633851,000004A0,false,Rx,0,8,1C,0D,46,0D,7A,0D,1A,0D,
18445088912541634082,00000588,false,Rx,0,8,E1,68,80,05,2B,80,04,95,
18445088912541634311,00000368,false,Rx,0,8,AE,18,89,58,06,28,49,00,
18445088912541634543,00000320,false,Rx,0,8,20,40,12,57,0D,4B,0D,81,
18445088912541634783,000004A8,false,Rx,0,8,94,00,03,80,00,20,D0,E7,
18445088912541635019,000005C0,false,Rx,0,8,07,00,00,A6,2D,00,08,84,
18445088912541635253,000005A0,false,Rx,0,8,7D,F8,08,D0,00,E6,1E,AB,
18445088912541636218,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912541636849,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,2C,02,
18445088912541637095,00000540,false,Rx,0,8,50,00,FF,00,FF,00,02,0F,
18445088912541637658,0000048C,false,Rx,0,8,0E,09,07,00,00,00,00,00,
18445088912541638238,000003D4,false,Rx,0,8,37,88,BF,00,08,00,00,00,
18445088912541640319,00000280,false,Rx,0,8,00,42,CC,16,42,3C,18,44,
18445088912541640560,000000AE,false,Rx,0,8,CB,C8,00,00,00,00,03,00,
18445088912541640804,00000380,false,Rx,0,8,00,95,00,D7,02,00,00,1A,
18445088912541641044,000001A0,false,Rx,0,8,00,40,30,0D,FE,FE,00,1C,
18445088912541641286,00000488,false,Rx,0,8,F5,44,42,80,C3,FF,FF,B0,
18445088912541641526,000002A0,false,Rx,0,8,00,00,00,64,00,00,C0,A4,
18445088912541641809,000004A0,false,Rx,0,8,FC,0C,66,0D,6E,0D,10,0D,
18445088912541642613,000000D2,false,Rx,0,5,39,3D,00,00,04,00,00,00,
18445088912541643012,000000D0,false,Rx,0,6,3B,DB,0A,3C,36,E0,00,00,
18445088912541643243,000000C2,false,Rx,0,8,CC,00,76,81,80,70,5A,CC,
18445088912541643449,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912541643989,0000056A,false,Rx,0,8,6F,03,10,20,10,0C,00,40,
18445088912541644236,00000366,false,Rx,0,8,54,04,00,00,00,00,80,D0,
18445088912541646804,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,34,02,
18445088912541647050,00000540,false,Rx,0,8,60,00,FF,00,FF,00,02,0F,
18445088912541647558,0000048C,false,Rx,0,8,0D,0A,07,00,00,00,00,00,
18445088912541648514,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912541648684,0000038A,false,Rx,0,4,08,80,A8,20,00,00,00,00,
18445088912541649920,00000050,false,Rx,0,4,00,B0,64,D4,00,00,00,00,
18445088912541650264,00000280,false,Rx,0,8,00,42,E4,16,42,3C,17,43,
18445088912541650478,00000284,false,Rx,0,6,0E,0E,00,00,00,00,00,00,
18445088912541650721,000000AE,false,Rx,0,8,DB,D8,00,00,00,00,03,00,
18445088912541650953,00000288,false,Rx,0,8,E8,BE,78,00,00,50,ED,16,
18445088912541651196,000001A0,false,Rx,0,8,00,40,3C,0D,FE,FE,00,1D,
18445088912541651439,00000380,false,Rx,0,8,00,95,00,D7,02,00,00,1B,
18445088912541651669,000001AC,false,Rx,0,8,7D,0E,10,00,95,21,15,C2,
18445088912541651897,0000044C,false,Rx,0,8,54,6B,44,94,58,02,05,B0,
18445088912541652137,000002A0,false,Rx,0,8,00,00,00,64,00,00,D0,B4,
18445088912541652380,00000480,false,Rx,0,8,C0,00,2E,81,7E,08,06,1F,
18445088912541652612,000003A0,false,Rx,0,8,E0,0E,3B,D4,9E,1D,81,03,
18445088912541652851,00000488,false,Rx,0,8,82,43,42,80,C3,FF,FF,C0,
18445088912541653082,000000C2,false,Rx,0,8,AA,00,76,81,80,80,42,DE,
18445088912541653278,000000D0,false,Rx,0,6,14,EC,11,3C,35,E0,00,00,
18445088912541653521,0000048A,false,Rx,0,8,3B,D8,01,02,00,00,00,E0,
18445088912541653756,000004A0,false,Rx,0,8,08,0D,70,0D,3A,0D,32,0D,
18445088912541653992,00000588,false,Rx,0,8,E1,58,80,06,2B,80,04,95,
18445088912541654222,00000368,false,Rx,0,8,AD,19,89,54,06,28,47,00,
18445088912541654455,00000320,false,Rx,0,8,20,40,12,2F,0D,4C,0D,81,
18445088912541654693,000004A8,false,Rx,0,8,79,00,03,80,00,20,E0,3A,
18445088912541654939,0000058C,false,Rx,0,8,90,A0,08,00,00,00,00,00,
18445088912541655167,000005A0,false,Rx,0,8,7B,00,09,E0,00,EA,1E,AB,
18445088912541655407,000005C0,false,Rx,0,8,08,00,00,A6,2D,00,08,8B,
18445088912541656864,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,3C,02,
18445088912541657108,00000540,false,Rx,0,8,70,00,FF,00,FF,00,02,0F,
18445088912541658114,000003D4,false,Rx,0,8,31,89,B8,00,08,00,00,00,
18445088912541658360,0000048C,false,Rx,0,8,0C,0B,07,00,00,00,00,00,
18445088912541660281,00000280,false,Rx,0,8,00,42,E4,16,43,3C,17,43,
18445088912541660524,000000AE,false,Rx,0,8,EB,E8,00,00,00,00,03,00,
18445088912541660768,00000380,false,Rx,0,8,00,95,00,DD,02,00,00,1B,
18445088912541661007,000001A0,false,Rx,0,8,00,40,4C,0D,FE,FE,00,1E,
18445088912541661239,00000488,false,Rx,0,8,93,43,42,80,C2,FF,FF,D0,
18445088912541661481,000002A0,false,Rx,0,8,00,00,00,64,00,00,E0,84,
18445088912541661728,000004A0,false,Rx,0,8,44,0D,56,0D,DC,0C,58,0D,
18445088912541662199,000002B7,false,Rx,0,8,1D,0D,00,00,00,00,10,00,
18445088912541663018,000000D0,false,Rx,0,6,16,FD,07,38,34,E0,00,00,
18445088912541663248,000000C2,false,Rx,0,8,AA,00,DC,81,80,90,5E,68,
18445088912541663435,000000D2,false,Rx,0,5,3A,3E,00,00,04,00,00,00,
18445088912541663640,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912541664529,00000420,false,Rx,0,8,9C,A4,AC,00,18,41,FF,00,
18445088912541666818,00000440,false,Rx,0,8,20,52,5A,FE,7C,00,44,02,
